Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,start_line,end_line,copyright_holder,author
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MultipleFilterTests.cs,file,MultipleFilterTests.cs,MultipleFilterTests,.cs,5103,2018-03-13,8eb0e7006b5e296084f47c73105e56490e72a0dd,0712b2c36df3aff0c464c5f321bec181,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MultipleFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MultipleFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2017 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MultipleFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/NamespaceFilterTests.cs,file,NamespaceFilterTests.cs,NamespaceFilterTests,.cs,2743,2018-03-13,88c4d367c19face3b23f37c61fd5b72a2f0767a3,6a3eeb5edc46837ef5d1b8892a1b20f6,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/NamespaceFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/NamespaceFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/NamespaceFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/NotFilterTests.cs,file,NotFilterTests.cs,NotFilterTests,.cs,3815,2018-03-13,04c37b3dd79f938d2f5030722b54560b1a79544f,8ffd57df4e656d46f827be3dba1be399,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/NotFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/NotFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/NotFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/OrFilterTests.cs,file,OrFilterTests.cs,OrFilterTests,.cs,7547,2018-03-13,23c4d13a11793662835ee986b92bee9d036ea51e,659cf999019bd7eb385ee1bb4a078e27,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/OrFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/OrFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/OrFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/PropertyFilterTests.cs,file,PropertyFilterTests.cs,PropertyFilterTests,.cs,2896,2018-03-13,8a78acee4a8b7000002d8e73c3bb34ff6dc5a3ff,05084b4dd94b712e69fd41d91cc2fdc0,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/PropertyFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/PropertyFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/PropertyFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestFilterTests.cs,file,TestFilterTests.cs,TestFilterTests,.cs,5027,2018-03-13,890405e3ce49df0e5a112b41cf20d9a742d24cb6,5a563b96f53313492d01e0b4f132c158,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestFilterXmlTests.cs,file,TestFilterXmlTests.cs,TestFilterXmlTests,.cs,11858,2018-03-13,1484b4180fa8be599802437d778882bd8f905b71,5a0ac016ee9d5e6038a92007f22bf878,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestFilterXmlTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestFilterXmlTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestFilterXmlTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestNameFilterTests.cs,file,TestNameFilterTests.cs,TestNameFilterTests,.cs,2671,2018-03-13,5b1ab5679cf49e4e887f239cfedf663e12e410aa,d81b0241e50cdcf72ac877cfea0dd900,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/TestNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/,directory,Results,Results,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,13,0,65867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/AssertionResultTests.cs,file,AssertionResultTests.cs,AssertionResultTests,.cs,4479,2018-03-13,ac5da7ce9821e90061fb0c1268702990b53275c3,2e878da55de5375e5b3de709948c15ce,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/AssertionResultTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/AssertionResultTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2016 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/AssertionResultTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestAttachmentTests.cs,file,TestAttachmentTests.cs,TestAttachmentTests,.cs,3117,2018-03-13,f7a2a7a7698cc84dd719c7d9f897379060378dbb,35d45bd540c60e83a0a3ed2fd0b3db52,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestAttachmentTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestAttachmentTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2017 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestAttachmentTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestAttachmentXmlTests.cs,file,TestAttachmentXmlTests.cs,TestAttachmentXmlTests,.cs,4715,2018-03-13,1812f80795a9b2170e2b0d5aac4f1a9a4345d8c4,d8350aec4c00a24955d815b050e7d3e3,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestAttachmentXmlTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestAttachmentXmlTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2017 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestAttachmentXmlTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultFailureTests.cs,file,TestResultFailureTests.cs,TestResultFailureTests,.cs,10721,2018-03-13,fc19670e38359db706c1ee5427468b2b5d41e9eb,299e92362299e3ac82063ebf275bcdb6,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultFailureTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultFailureTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2010-2016 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultFailureTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultGeneralTests.cs,file,TestResultGeneralTests.cs,TestResultGeneralTests,.cs,8629,2018-03-13,507e3e0ace7eee91b9975731d7329207caa5183e,64edd4b2a68d104c68f59539e057debb,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultGeneralTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultGeneralTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2010-2016 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultGeneralTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultIgnoredTests.cs,file,TestResultIgnoredTests.cs,TestResultIgnoredTests,.cs,4903,2018-03-13,53c712239f98d8706c713a060c332ee1f0e8926a,2900af3b36e6ed760a5154036a7e8a9a,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultIgnoredTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultIgnoredTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2010-2016 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultIgnoredTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultInconclusiveTests.cs,file,TestResultInconclusiveTests.cs,TestResultInconclusiveTests,.cs,4894,2018-03-13,2779b6367ce81a84bf0e08c203f6018e151704d2,275232b26e4d16fe0e12f08d2d89d851,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultInconclusiveTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultInconclusiveTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2010-2016 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultInconclusiveTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultMixedResultTests.cs,file,TestResultMixedResultTests.cs,TestResultMixedResultTests,.cs,4153,2018-03-13,8a72a1e65223a2ea302df2cb190460c6c8d3558f,67b3d576da18c869f2ab24d025728aa0,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultMixedResultTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultMixedResultTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2010-2016 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultMixedResultTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultNotRunnableTests.cs,file,TestResultNotRunnableTests.cs,TestResultNotRunnableTests,.cs,3959,2018-03-13,88d349ea99a27bb9fade33229dc652fa4cf04220,763d5d9f86f639fad93312623e3d9711,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultNotRunnableTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultNotRunnableTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2010-2016 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Results/TestResultNotRunnableTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
